any,municipi,sexe,concepte,estat,valor
2024,Sant Vicenç de Montalt,homes,població,,3342
2024,Sant Vicenç de Montalt,dones,població,,3370
2024,Sant Vicenç de Montalt,total,població,,6712
2024,Sant Vicenç de Torelló,homes,població,,1042
2024,Sant Vicenç de Torelló,dones,població,,1050
2024,Sant Vicenç de Torelló,total,població,,2092
2024,Sant Vicenç dels Horts,homes,població,,14200
2024,Sant Vicenç dels Horts,dones,població,,14368
2024,Sant Vicenç dels Horts,total,població,,28568
2024,Santa Bàrbara,homes,població,,1940
2024,Santa Bàrbara,dones,població,,1887
2024,Santa Bàrbara,total,població,,3827
2024,Santa Cecília de Voltregà,homes,població,,103
2024,Santa Cecília de Voltregà,dones,població,,89
2024,Santa Cecília de Voltregà,total,població,,192
2024,Santa Coloma de Cervelló,homes,població,,4026
2024,Santa Coloma de Cervelló,dones,població,,4309
2024,Santa Coloma de Cervelló,total,població,,8335
2024,Santa Coloma de Farners,homes,població,,6909
2024,Santa Coloma de Farners,dones,població,,6748
2024,Santa Coloma de Farners,total,població,,13657
2024,Santa Coloma de Gramenet,homes,població,,59958
2024,Santa Coloma de Gramenet,dones,població,,61245
2024,Santa Coloma de Gramenet,total,població,,121203
2024,Santa Coloma de Queralt,homes,població,,1411
2024,Santa Coloma de Queralt,dones,població,,1389
2024,Santa Coloma de Queralt,total,població,,2800
2024,Santa Cristina d'Aro,homes,població,,2976
2024,Santa Cristina d'Aro,dones,població,,2890
2024,Santa Cristina d'Aro,total,població,,5866
2024,Santa Eugènia de Berga,homes,població,,1173
2024,Santa Eugènia de Berga,dones,població,,1135
2024,Santa Eugènia de Berga,total,població,,2308
2024,Santa Eulàlia de Riuprimer,homes,població,,747
2024,Santa Eulàlia de Riuprimer,dones,població,,740
2024,Santa Eulàlia de Riuprimer,total,població,,1487
2024,Santa Eulàlia de Ronçana,homes,població,,3959
2024,Santa Eulàlia de Ronçana,dones,població,,3952
2024,Santa Eulàlia de Ronçana,total,població,,7911
2024,Santa Fe del Penedès,homes,població,,176
2024,Santa Fe del Penedès,dones,població,,184
2024,Santa Fe del Penedès,total,població,,360
2024,Santa Llogaia d'Àlguema,homes,població,,197
2024,Santa Llogaia d'Àlguema,dones,població,,200
2024,Santa Llogaia d'Àlguema,total,població,,397
2024,Santa Margarida de Montbui,homes,població,,5308
2024,Santa Margarida de Montbui,dones,població,,5241
2024,Santa Margarida de Montbui,total,població,,10549
2024,Santa Margarida i els Monjos,homes,població,,3937
2024,Santa Margarida i els Monjos,dones,població,,3799
2024,Santa Margarida i els Monjos,total,població,,7736
2024,Santa Maria d'Oló,homes,població,,545
2024,Santa Maria d'Oló,dones,població,,532
2024,Santa Maria d'Oló,total,població,,1077
2024,Santa Maria de Besora,homes,població,,89
2024,Santa Maria de Besora,dones,població,,75
2024,Santa Maria de Besora,total,població,,164
2024,Santa Maria de Martorelles,homes,població,,444
2024,Santa Maria de Martorelles,dones,població,,429
2024,Santa Maria de Martorelles,total,població,,873
2024,Santa Maria de Merlès,homes,població,,91
2024,Santa Maria de Merlès,dones,població,,84
2024,Santa Maria de Merlès,total,població,,175
2024,Santa Maria de Miralles,homes,població,,71
2024,Santa Maria de Miralles,dones,població,,66
2024,Santa Maria de Miralles,total,població,,137
2024,Santa Maria de Palautordera,homes,població,,5006
2024,Santa Maria de Palautordera,dones,població,,5002
2024,Santa Maria de Palautordera,total,població,,10008
2024,Santa Oliva,homes,població,,1867
2024,Santa Oliva,dones,població,,1805
2024,Santa Oliva,total,població,,3672
2024,Santa Pau,homes,població,,809
2024,Santa Pau,dones,població,,802
2024,Santa Pau,total,població,,1611
2024,Santa Perpètua de Mogoda,homes,població,,12974
2024,Santa Perpètua de Mogoda,dones,població,,12986
2024,Santa Perpètua de Mogoda,total,població,,25960
2024,Santa Susanna,homes,població,,1998
2024,Santa Susanna,dones,població,,2025
2024,Santa Susanna,total,població,,4023
2024,Santpedor,homes,població,,3851
2024,Santpedor,dones,població,,3865
2024,Santpedor,total,població,,7716
2024,Sarral,homes,població,,806
2024,Sarral,dones,població,,777
2024,Sarral,total,població,,1583
2024,Sarrià de Ter,homes,població,,2686
2024,Sarrià de Ter,dones,població,,2706
2024,Sarrià de Ter,total,població,,5392
2024,Sarroca de Bellera,homes,població,,63
2024,Sarroca de Bellera,dones,població,,52
2024,Sarroca de Bellera,total,població,,115
2024,Sarroca de Lleida,homes,població,,210
2024,Sarroca de Lleida,dones,població,,171
2024,Sarroca de Lleida,total,població,,381
2024,"Saus, Camallera i Llampaies",homes,població,,444
2024,"Saus, Camallera i Llampaies",dones,població,,454
2024,"Saus, Camallera i Llampaies",total,població,,898
2024,Savallà del Comtat,homes,població,,28
2024,Savallà del Comtat,dones,població,,22
2024,Savallà del Comtat,total,població,,50
2024,"Secuita, la",homes,població,,931
2024,"Secuita, la",dones,població,,897
2024,"Secuita, la",total,població,,1828
2024,"Selva de Mar, la",homes,població,,111
2024,"Selva de Mar, la",dones,població,,109
2024,"Selva de Mar, la",total,població,,220
2024,"Selva del Camp, la",homes,població,,2894
2024,"Selva del Camp, la",dones,població,,2925
2024,"Selva del Camp, la",total,població,,5819
2024,Senan,homes,població,,29
2024,Senan,dones,població,,17
2024,Senan,total,població,,46
2024,"Sénia, la",homes,població,,2817
2024,"Sénia, la",dones,població,,2777
2024,"Sénia, la",total,població,,5594
2024,Senterada,homes,població,,93
2024,Senterada,dones,població,,65
2024,Senterada,total,població,,158
2024,"Sentiu de Sió, la",homes,població,,238
2024,"Sentiu de Sió, la",dones,població,,217
2024,"Sentiu de Sió, la",total,població,,455
2024,Sentmenat,homes,població,,4817
2024,Sentmenat,dones,població,,4736
2024,Sentmenat,total,població,,9553
2024,Serinyà,homes,població,,616
2024,Serinyà,dones,població,,582
2024,Serinyà,total,població,,1198
2024,Seròs,homes,població,,1034
2024,Seròs,dones,població,,868
2024,Seròs,total,població,,1902
2024,Serra de Daró,homes,població,,122
2024,Serra de Daró,dones,població,,107
2024,Serra de Daró,total,població,,229
2024,Setcases,homes,població,,107
2024,Setcases,dones,població,,84
2024,Setcases,total,població,,191
2024,"Seu d'Urgell, la",homes,població,,6278
2024,"Seu d'Urgell, la",dones,població,,6553
2024,"Seu d'Urgell, la",total,població,,12831
2024,Seva,homes,població,,1960
2024,Seva,dones,població,,1838
2024,Seva,total,població,,3798
2024,Sidamon,homes,població,,404
2024,Sidamon,dones,població,,363
2024,Sidamon,total,població,,767
2024,Sils,homes,població,,3447
2024,Sils,dones,població,,3273
2024,Sils,total,població,,6720
2024,Sitges,homes,població,,16258
2024,Sitges,dones,població,,16147
2024,Sitges,total,població,,32405
2024,Siurana,homes,població,,85
2024,Siurana,dones,població,,95
2024,Siurana,total,població,,180
2024,Sobremunt,homes,població,,41
2024,Sobremunt,dones,població,,60
2024,Sobremunt,total,població,,101
2024,"Soleràs, el",homes,població,,164
2024,"Soleràs, el",dones,població,,146
2024,"Soleràs, el",total,població,,310
2024,Solivella,homes,població,,333
2024,Solivella,dones,població,,293
2024,Solivella,total,població,,626
2024,Solsona,homes,població,,4709
2024,Solsona,dones,població,,4771
2024,Solsona,total,població,,9480
2024,Sora,homes,població,,117
2024,Sora,dones,població,,102
2024,Sora,total,població,,219
2024,Soriguera,homes,població,,229
2024,Soriguera,dones,població,,215
2024,Soriguera,total,població,,444
2024,Sort,homes,població,,1098
2024,Sort,dones,població,,1115
2024,Sort,total,població,,2213
2024,Soses,homes,població,,1004
2024,Soses,dones,població,,877
2024,Soses,total,població,,1881
2024,Subirats,homes,població,,1683
2024,Subirats,dones,població,,1598
2024,Subirats,total,població,,3281
2024,Sudanell,homes,població,,508
2024,Sudanell,dones,població,,389
2024,Sudanell,total,població,,897
2024,Sunyer,homes,població,,168
2024,Sunyer,dones,població,,145
2024,Sunyer,total,població,,313
2024,Súria,homes,població,,2954
2024,Súria,dones,població,,3136
2024,Súria,total,població,,6090
2024,Susqueda,homes,població,,59
2024,Susqueda,dones,població,,38
2024,Susqueda,total,població,,97
2024,Tagamanent,homes,població,,186
2024,Tagamanent,dones,població,,153
2024,Tagamanent,total,població,,339
2024,Talamanca,homes,població,,119
2024,Talamanca,dones,població,,93
2024,Talamanca,total,població,,212
2024,Talarn,homes,població,,323
2024,Talarn,dones,població,,216
2024,Talarn,total,població,,539
2024,Talavera,homes,població,,151
2024,Talavera,dones,població,,129
2024,Talavera,total,població,,280
2024,"Tallada d'Empordà, la",homes,població,,253
2024,"Tallada d'Empordà, la",dones,població,,225
2024,"Tallada d'Empordà, la",total,població,,478
2024,Taradell,homes,població,,3441
2024,Taradell,dones,població,,3403
2024,Taradell,total,població,,6844
2024,Tarragona,homes,població,,68775
2024,Tarragona,dones,població,,72376
2024,Tarragona,total,població,,141151
2024,Tàrrega,homes,població,,9225
2024,Tàrrega,dones,població,,9317
2024,Tàrrega,total,població,,18542
2024,Tarrés,homes,població,,62
2024,Tarrés,dones,població,,63
2024,Tarrés,total,població,,125
2024,Tarroja de Segarra,homes,població,,91
2024,Tarroja de Segarra,dones,població,,79
2024,Tarroja de Segarra,total,població,,170
2024,Tavèrnoles,homes,població,,178
2024,Tavèrnoles,dones,població,,163
2024,Tavèrnoles,total,població,,341
2024,Tavertet,homes,població,,72
2024,Tavertet,dones,població,,59
2024,Tavertet,total,població,,131
2024,Teià,homes,població,,3376
2024,Teià,dones,població,,3442
2024,Teià,total,població,,6818
2024,Térmens,homes,població,,690
2024,Térmens,dones,població,,657
2024,Térmens,total,població,,1347
2024,Terrades,homes,població,,166
2024,Terrades,dones,població,,179
2024,Terrades,total,població,,345
2024,Terrassa,homes,població,,112376
2024,Terrassa,dones,població,,116332
2024,Terrassa,total,població,,228708
2024,Tiana,homes,població,,4524
2024,Tiana,dones,població,,4781
2024,Tiana,total,població,,9305
2024,Tírvia,homes,població,,70
2024,Tírvia,dones,població,,74
2024,Tírvia,total,població,,144
2024,Tiurana,homes,població,,31
2024,Tiurana,dones,població,,35
2024,Tiurana,total,població,,66
2024,Tivenys,homes,població,,489
2024,Tivenys,dones,població,,447
2024,Tivenys,total,població,,936
2024,Tivissa,homes,població,,824
2024,Tivissa,dones,població,,808
2024,Tivissa,total,població,,1632
2024,Tona,homes,població,,4218
2024,Tona,dones,població,,4293
2024,Tona,total,població,,8511
2024,Torà,homes,població,,608
2024,Torà,dones,població,,599
2024,Torà,total,població,,1207
2024,Tordera,homes,població,,9504
2024,Tordera,dones,població,,9276
2024,Tordera,total,població,,18780
2024,Torelló,homes,població,,7582
2024,Torelló,dones,població,,7511
2024,Torelló,total,població,,15093
2024,"Torms, els",homes,població,,70
2024,"Torms, els",dones,població,,67
2024,"Torms, els",total,població,,137
2024,Tornabous,homes,població,,473
2024,Tornabous,dones,població,,378
2024,Tornabous,total,població,,851
2024,"Torre de Cabdella, la",homes,població,,390
2024,"Torre de Cabdella, la",dones,població,,395
2024,"Torre de Cabdella, la",total,població,,785
2024,"Torre de Claramunt, la",homes,població,,2134
2024,"Torre de Claramunt, la",dones,població,,1988
2024,"Torre de Claramunt, la",total,població,,4122
2024,"Torre de Fontaubella, la",homes,població,,64
2024,"Torre de Fontaubella, la",dones,població,,55
2024,"Torre de Fontaubella, la",total,població,,119
2024,"Torre de l'Espanyol, la",homes,població,,327
2024,"Torre de l'Espanyol, la",dones,població,,304
2024,"Torre de l'Espanyol, la",total,població,,631
2024,Torrebesses,homes,població,,142
2024,Torrebesses,dones,població,,131
2024,Torrebesses,total,població,,273
2024,Torredembarra,homes,població,,8763
2024,Torredembarra,dones,població,,9221
2024,Torredembarra,total,població,,17984
2024,Torrefarrera,homes,població,,2470
2024,Torrefarrera,dones,població,,2391
2024,Torrefarrera,total,població,,4861
2024,Torrefeta i Florejacs,homes,població,,321
2024,Torrefeta i Florejacs,dones,població,,284
2024,Torrefeta i Florejacs,total,població,,605
2024,Torregrossa,homes,població,,1161
2024,Torregrossa,dones,població,,1033
2024,Torregrossa,total,població,,2194
2024,Torrelameu,homes,població,,460
2024,Torrelameu,dones,població,,306
2024,Torrelameu,total,població,,766
2024,Torrelavit,homes,població,,790
2024,Torrelavit,dones,població,,719
2024,Torrelavit,total,població,,1509
2024,Torrelles de Foix,homes,població,,1398
2024,Torrelles de Foix,dones,població,,1259
2024,Torrelles de Foix,total,població,,2657
2024,Torrelles de Llobregat,homes,població,,3069
2024,Torrelles de Llobregat,dones,població,,3086
2024,Torrelles de Llobregat,total,població,,6155
2024,Torrent,homes,població,,94
2024,Torrent,dones,població,,79
2024,Torrent,total,població,,173
2024,Torres de Segre,homes,població,,1207
2024,Torres de Segre,dones,població,,1111
2024,Torres de Segre,total,població,,2318
2024,Torre-serona,homes,població,,223
2024,Torre-serona,dones,població,,212
2024,Torre-serona,total,població,,435
2024,Torroella de Fluvià,homes,població,,387
2024,Torroella de Fluvià,dones,població,,385
2024,Torroella de Fluvià,total,població,,772
2024,Torroella de Montgrí,homes,població,,6459
2024,Torroella de Montgrí,dones,població,,6062
2024,Torroella de Montgrí,total,població,,12521
2024,Torroja del Priorat,homes,població,,71
2024,Torroja del Priorat,dones,població,,66
2024,Torroja del Priorat,total,població,,137
2024,Tortellà,homes,població,,387
2024,Tortellà,dones,població,,441
2024,Tortellà,total,població,,828
2024,Tortosa,homes,població,,17724
2024,Tortosa,dones,població,,17541
2024,Tortosa,total,població,,35265
2024,Toses,homes,població,,108
2024,Toses,dones,població,,83
2024,Toses,total,població,,191
2024,Tossa de Mar,homes,població,,3171
2024,Tossa de Mar,dones,població,,3103
2024,Tossa de Mar,total,població,,6274
2024,Tremp,homes,població,,2971
2024,Tremp,dones,població,,3044
2024,Tremp,total,població,,6015
2024,Ullà,homes,població,,655
2024,Ullà,dones,població,,564
2024,Ullà,total,població,,1219
2024,Ullastrell,homes,població,,1088
2024,Ullastrell,dones,població,,1088
2024,Ullastrell,total,població,,2176
2024,Ullastret,homes,població,,135
2024,Ullastret,dones,població,,125
2024,Ullastret,total,població,,260
2024,Ulldecona,homes,població,,3494
2024,Ulldecona,dones,població,,3057
2024,Ulldecona,total,població,,6551
2024,Ulldemolins,homes,població,,234
2024,Ulldemolins,dones,població,,182
2024,Ulldemolins,total,població,,416
2024,Ultramort,homes,població,,112
2024,Ultramort,dones,població,,102
2024,Ultramort,total,població,,214
2024,Urús,homes,població,,107
2024,Urús,dones,població,,100
2024,Urús,total,població,,207
2024,Vacarisses,homes,població,,3865
2024,Vacarisses,dones,població,,3698
2024,Vacarisses,total,població,,7563
2024,"Vajol, la",homes,població,,55
2024,"Vajol, la",dones,població,,41
